Y,X1,X2,X3,X4,X5,X6,X7
47045,65.4,55.2,76.9,30,0.4,-0.7,1.4
51167,65.4,54.4,78.1,26,0.4,-0.6,1.4
1047,65.3,55.6,76.3,33,0.3,-0.6,1.3
1129,65.3,50.5,83.4,14,-0.2,-2,1.7
21019,65.3,56.8,74.7,43,-0.5,-1.5,0.4
51770,65.3,58.7,72.4,75,0.1,-0.6,0.8
12045,65.2,50.4,83.4,14,-2.1,-4,-0.2
47137,65.2,43,97.8,6,1.1,-1.8,4.1
54057,65.2,54.2,78,26,0.7,-0.7,2.2
54087,65.2,50.5,83.4,14,-1.4,-3,0.1
54055,65.2,57.8,73.3,59,-0.1,-1.1,0.9
13017,65.1,50.3,83.2,13,-4.8,-7.6,-1.9
18065,65.1,56.4,74.8,42,0,-0.9,1
20107,65.1,47.5,88,10,1,-0.7,2.7
21097,65.1,51.1,81.9,15,-0.9,-2.6,0.8
21219,65.1,47.7,87.1,9,-0.9,-2.6,0.9
29021,65.1,58.2,72.6,67,-0.2,-1,0.6
47147,65.1,56.7,74.4,45,0,-1,0.9
54003,65.1,58.2,72.6,69,-0.8,-1.8,0.3
1115,65,57.7,72.9,61,-1.2,-2.2,-0.1
13259,65,40.5,99.9,4,0.8,-1.6,3.2
18167,65,58.5,71.9,77,-0.4,-1.2,0.3
18177,65,57.6,73,58,0.2,-0.6,1.1
21117,65,59.4,71,102,-0.6,-1.3,0.1
29091,65,55.7,75.6,36,-1,-1.8,-0.2
40055,65,42.1,96.9,5,0,-2.2,2.4
5147,64.9,44.7,92.6,7,-0.5,-2.7,1.8
5101,64.9,47,89.1,9,-1.2,-3.7,1.3
51043,64.9,49.8,83.9,13,-0.6,-2.1,0.9
13201,64.8,42.8,95.4,6,**,**,**
17183,64.8,58.1,72.2,70,-0.5,-1.2,0.1
39115,64.8,50.3,82.6,14,-0.3,-2.1,1.5
47091,64.8,51.4,81.1,17,0.5,-1.2,2.2
40071,64.7,55.9,74.6,40,0.3,-0.5,1.2
46121,64.7,36.8,103.5,3,**,**,**
47001,64.7,57.9,72.1,69,-0.1,-0.9,0.7
13149,64.6,46.8,87.2,9,0.2,-2.1,2.4
26035,64.6,54.5,76.3,31,-1.3,-2.2,-0.5
39129,64.6,55.9,74.3,41,0.2,-0.6,1
39031,64.6,54.7,75.9,31,0.3,-0.9,1.6
40107,64.6,48,85.6,10,0.8,-1,2.6
51033,64.6,52.6,78.6,21,-0.3,-1.8,1.2
54041,64.6,50.6,81.7,15,-1.2,-2.8,0.3
13119,64.5,52.1,79.2,19,0.7,-0.9,2.3
13313,64.5,57.6,72.1,64,-0.8,-1.9,0.2
13131,64.5,52,79.1,19,-0.7,-2.1,0.8
18131,64.5,49,83.9,12,0.9,-0.9,2.8
21001,64.5,50.6,81.3,15,-0.7,-2,0.5
37153,64.5,55.4,74.8,37,0.7,-0.1,1.5
39163,64.5,48.1,85.2,11,-0.4,-2,1.2
51185,64.5,55.8,74.4,40,-0.7,-1.7,0.3
54039,64.5,60.1,69,170,-1.2,-1.8,-0.6
18181,64.4,52.8,78,22,0.6,-0.8,1.9
20125,64.4,54.4,75.9,30,-0.3,-1.1,0.6
21081,64.4,50.3,81.1,15,-1.5,-3.1,0.2
24015,64.4,57.6,71.8,69,-1,-1.8,-0.2
47177,64.4,54.8,75.4,33,-0.2,-1.8,1.4
5005,64.3,56.6,73.1,54,-0.8,-1.8,0.2
17079,64.3,45.7,88.6,8,0.2,-2.6,3.1
18097,64.3,61.9,66.8,545,-2.1,-3.4,-0.8
28123,64.3,51.9,78.7,19,0.7,-1.2,2.5
40067,64.3,42.7,94.1,6,1.6,-1.4,4.7
47069,64.3,52.5,78.2,21,-0.1,-1.8,1.6
51595,64.3,41.3,96.7,5,-1.4,-3.6,0.8
54011,64.3,58,71.1,79,-0.4,-1.1,0.2
12017,64.2,60,68.7,200,-0.6,-1,-0.2
21179,64.2,54.1,75.6,30,-0.5,-1.8,0.9
26133,64.2,52.2,78.3,21,-0.2,-1.7,1.3
41011,64.2,57.6,71.6,69,-1.2,-1.8,-0.6
54099,64.2,55,74.6,36,-6.1,-11.3,-0.7
55003,64.2,49.4,82.4,13,1.1,-0.3,2.7
18029,64.1,55.1,74.3,37,-0.8,-1.7,0.2
51071,64.1,50.5,80.7,16,-0.2,-1.6,1.2
1113,64,55.1,74,38,-1.2,-2.3,-0.2
1071,64,55.9,73.1,46,-0.5,-1.6,0.7
18121,64,49.8,81.2,14,0.2,-1.3,1.6
18153,64,50.9,79.6,17,-0.7,-2.1,0.7
18053,64,56.8,71.9,59,0,-0.7,0.7
40019,64,55.1,73.9,38,-0.7,-1.7,0.4
40053,64,40.2,99.4,5,**,**,**
54095,64,46.4,87.2,9,-0.6,-2.6,1.3
17125,63.9,49.3,82.2,14,0.5,-1.1,2.2
39141,63.9,56.6,71.9,58,-0.8,-1.5,0
40097,63.9,54.4,74.6,33,-1.2,-2.5,0.1
26019,63.8,51.2,79.4,18,-1,-2.7,0.8
28091,63.7,51.9,77.5,21,-2.6,-5.1,0
28017,63.7,49,81.7,13,-1.2,-2.9,0.5
54035,63.7,53.1,75.9,26,-0.1,-1.4,1.3
1045,63.6,54.6,73.7,37,0.4,-0.7,1.5
28035,63.6,55.6,72.4,46,-1,-2.1,0
32021,63.6,41.1,97.4,5,-1.2,-3.9,1.6
37047,63.6,55.5,72.6,46,-0.8,-1.7,0.1
37165,63.6,53.1,75.5,27,0.5,-0.8,1.9
47071,63.6,52.6,76.5,24,0.7,-1,2.5
5127,63.5,46.9,84.7,10,-1.2,-3,0.6
5109,63.5,46.6,85.1,10,-0.5,-2.5,1.5
40033,63.5,41.7,93.9,5,1.7,-0.4,3.9
51117,63.5,53.9,74.5,33,-0.2,-1.6,1.2
54027,63.5,51.4,77.9,20,-0.1,-1.6,1.3
13013,63.4,54.3,73.4,37,-0.2,-1.5,1.1
29033,63.4,46.1,86,9,0.6,-1.5,2.7
37145,63.4,53.8,74.4,32,-0.4,-1.8,1
1097,63.3,60,66.7,289,-1.2,-1.6,-0.8
13173,63.3,42.4,90.7,6,-1.7,-4.3,1
22013,63.3,48.4,81.9,12,0.3,-1.4,2
29171,63.3,40.6,96.7,5,2.7,-0.1,5.5
29007,63.3,51.6,77,21,0.9,-0.4,2.2
37121,63.3,50.1,79.7,16,0,-1.2,1.3
39127,63.3,52.7,75.6,26,-0.4,-1.6,0.8
39077,63.3,55.1,72.5,43,0.3,-0.8,1.4
13015,63.2,56.1,71,61,-0.8,-1.8,0.2
20021,63.2,50.5,78.5,17,0.4,-1.2,2
1017,63.1,53.1,74.7,29,0,-1.1,1
13257,63.1,51.6,76.6,22,0.1,-1.3,1.6
28113,63.1,53.3,74.3,30,-0.2,-1.7,1.2
36115,63.1,55.4,71.6,50,-0.7,-1.7,0.2
37071,63.1,58.6,67.9,150,-1.1,-1.8,-0.4
39009,63.1,53.9,73.5,34,-1,-2.1,0.2
48217,63.1,53.4,74.1,31,0.2,-1,1.4
48231,63.1,56.2,70.5,63,-0.8,-1.6,0
55013,63.1,50,79.5,17,0.4,-1.4,2.1
19071,63,42.6,90.8,7,-0.1,-1.9,1.8
28151,63,53.7,73.5,34,-0.6,-1.5,0.3
45061,63,49,79.9,14,-14.2,-27.8,2.1
13231,62.9,47.7,81.6,12,-0.1,-2.4,2.2
18061,62.9,52.9,74.4,29,0.1,-1.1,1.3
18119,62.9,49.9,78.5,17,0.2,-1.7,2.2
22007,62.9,50.1,78,17,-1.3,-2.7,0.2
29065,62.9,48.9,80,14,-0.9,-2.7,0.9
37031,62.9,56,70.5,63,-1,-1.8,-0.1
5041,62.8,46.8,82.9,11,0,-1.8,1.7
12023,62.8,55.4,70.9,54,-1.2,-2,-0.3
17115,62.8,57.1,68.9,92,0.4,-0.5,1.2
26051,62.8,52.6,74.8,28,-0.9,-1.9,0.2
29175,62.8,50.4,77.3,18,1.4,-0.1,3
47031,62.8,54.6,72,43,-0.5,-1.5,0.5
20159,62.7,45.3,85.4,9,1.9,0.2,3.6
26031,62.7,52.4,74.9,27,-0.3,-1.6,1.1
47035,62.7,55.7,70.4,65,-0.4,-1.4,0.5
48289,62.7,49.9,78.4,17,-1.5,-3.1,0.3
51077,62.7,49.6,78.9,16,0.6,-1,2.3
5027,62.6,50.4,77,19,-0.9,-1.8,0
5009,62.6,53.2,73.3,33,0.1,-1,1.2
17035,62.6,45.6,84.3,9,-0.9,-3.2,1.4
53027,62.6,55.7,70.3,61,-4,-6.9,-1.1
5051,62.5,57,68.6,95,-0.6,-1.5,0.3
18079,62.5,50.4,76.6,20,-0.7,-2.1,0.8
29186,62.5,49,78.9,15,1.2,-0.5,2.8
30035,62.5,43.5,86.6,7,-0.5,-2.8,1.8
21047,62.4,53.8,71.9,39,-1.6,-2.4,-0.7
22105,62.4,56.2,69.2,77,-1,-1.7,-0.2
28125,62.4,36.3,100.7,4,-1,-3.4,1.4
54029,62.4,52.5,73.9,29,-0.4,-1.6,0.8
17071,62.3,43,89.1,7,-0.5,-2.3,1.3
17083,62.3,50.2,76.6,19,0.5,-1.2,2.3
22059,62.3,47,81.3,11,-0.1,-2.1,1.9
51125,62.3,48.4,79.7,15,0.3,-1.5,2.1
13177,62.2,47.8,79.4,14,-1,-2.4,0.5
18045,62.2,48.6,78.8,15,-0.6,-1.8,0.6
18023,62.2,51.5,74.5,24,0.2,-1.3,1.8
23003,62.2,55.6,69.4,68,-0.1,-0.8,0.7
28051,62.2,47.8,79.7,13,1.5,-0.8,3.8
39101,62.2,54.7,70.6,51,-0.1,-1,0.9
5131,62.1,56.3,68.4,85,-0.6,-1.4,0.3
13157,62.1,53.2,72,37,-0.9,-2,0.2
13043,62.1,44.4,84.9,8,-0.7,-3.1,1.8
17129,62.1,45.8,82.8,10,1.2,-0.8,3.2
45067,62.1,51.4,74.6,25,-0.5,-2.1,1
47053,62.1,53.7,71.5,40,-0.2,-1.4,1
13071,62,52.4,72.9,30,-1,-2,0.1
22073,62,56.6,67.8,99,-0.8,-1.4,-0.1
24019,62,52.2,73.4,29,-1.3,-2.3,-0.3
26153,62,45.4,84.8,9,-0.9,-2.5,0.8
29085,62,47.5,81.7,13,-0.1,-2.2,2.2
29013,62,48.6,78.5,15,-0.1,-1.6,1.4
5077,61.9,44.1,85,8,-1.4,-3.4,0.7
20183,61.9,38.2,100.1,4,**,**,**
26075,61.9,57,67.2,119,-0.3,-0.9,0.2
29217,61.9,49.5,76.8,17,-0.2,-1.7,1.4
40095,61.9,48.4,78.6,15,-0.8,-2.4,0.9
48361,61.9,54.9,69.4,59,-1.8,-2.8,-0.9
51191,61.9,54.3,70.4,49,-0.8,-1.7,0.1
5033,61.8,53.7,70.8,43,-1.4,-2.4,-0.2
13085,61.8,48.1,78.2,16,0.9,-1.1,3
20139,61.8,47.9,78.9,14,0.2,-1.8,2.2
24510,61.8,59,64.6,388,-2.7,-3.3,-2
28027,61.8,49.1,76.8,17,-0.2,-1.6,1.2
45023,61.8,51.2,74,25,0.1,-1.3,1.6
47155,61.8,55.4,68.7,72,-0.3,-1.1,0.5
48083,61.8,45.2,84.1,9,0.6,-1.4,2.5
51057,61.8,45.5,82.7,10,-1.3,-3.1,0.5
1131,61.7,44.7,83.4,9,0.9,-1.3,3.1
12113,61.6,56.3,67.3,104,-0.7,-1.5,0.1
29153,61.6,45.9,82.6,11,-1,-2.9,0.9
45059,61.6,54.2,69.8,52,-0.1,-0.8,0.5
48093,61.6,47.5,79.3,13,0,-1.7,1.8
17169,61.5,42,88.1,7,-0.9,-3.1,1.4
19155,61.5,55.1,68.5,68,-0.1,-1,0.7
21039,61.5,38.8,94.6,5,1.1,-1.8,4
22099,61.5,52.3,71.8,34,-1.5,-2.6,-0.3
37133,61.5,55.2,68.4,70,-1.3,-2,-0.6
54033,61.5,54.5,69.2,58,-1,-1.9,-0.1
1043,61.4,54.7,68.7,63,-0.4,-1.3,0.4
13263,61.4,39.5,92.3,5,0.7,-1.7,3.1
54007,61.4,47.3,79,13,-0.8,-2.4,0.7
1005,61.3,49.6,75,20,0.5,-1.2,2.2
5045,61.3,54.6,68.7,61,-0.3,-1.2,0.6
28059,61.3,55.7,67.3,92,-1.7,-2.4,-1
37057,61.3,56.5,66.5,122,0.2,-0.6,1
39025,61.3,56.5,66.4,127,-3.4,-5,-1.6
51005,61.3,48.4,77.1,16,0.4,-0.9,1.7
1033,61.2,53.4,69.8,46,-1.4,-2.1,-0.6
